The binary number in column 1 represents the coefficients taken , 1 => +1 coefficient, 0 => -1 coefficient 
 Coefficients     Same sign hamming dist 1     Evaluated value(sorted)
********************************************************************************
For n = 2
00011111011100     9     6.050799027335672 
01001101011111     10     6.051165354967993 
01011100111001     9     6.052444775691943 
11101010010100     9     6.052824732915198 
10011001111010     9     6.053734202981603 
00111000111111     10     6.058014069451063 
11100010101011     9     6.059283009158663 
10011111010000     8     6.060515106416594 
11001101010011     9     6.06088143404892 
11110000011011     10     6.061339011258429 
00111110010101     9     6.064794972886056 
10111000110011     9     6.067730148531987 
01101010101110     9     6.0681270121800255 
01111000011110     10     6.070183014279793 
11000101111001     9     6.074347932399445 
00011111101010     8     6.075817385681426 
11101010100010     8     6.0778430912609505 
11111000010010     9     6.079899093360716 
10100001111111     10     6.079917226158565 
01001101111100     9     6.083191935420808 
01110110001011     9     6.083422193958248 
10011100101110     9     6.084432728689085 
10100111010101     9     6.086698129593558 
01011011011001     9     6.08892681344608 
00111110100011     8     6.089813331231807 
11100001011110     10     6.092086170987296 
11001101110000     8     6.0929080145017345 
11110000111000     9     6.093365591711244 
11001010101101     9     6.095486154353974 
01101100110101     9     6.097187880971192 
11011000011101     10     6.09754215645374 
10101001110110     9     6.098477308260852 
01111110000010     8     6.101982276060537 
00100111101111     9     6.102000408858388 
00110101011111     10     6.104056410958152 
10100111100011     8     6.111716487939311 
10110101010011     9     6.113772490039075 
01100111001110     9     6.1141693536871164 
01110110101000     8     6.115448774411063 
01011110001101     9     6.11962533915356 
00101111100110     8     6.1205604909606715 
10011011001110     9     6.120914766443222 
11011000101011     9     6.122560514799493 
00111101010110     9     6.1226164930604385 
11100111000010     8     6.1238854327680405 
11011110000001     8     6.1293414182344845 
01101011010101     9     6.133669918725329 
10111010000111     9     6.134910711993603 
00110101111100     9     6.136082991410967 
10101111001000     8     6.139578605699795 
11000111001101     9     6.141528495861064 
10110101110000     8     6.14579907049189 
10001111100101     8     6.147919633134621 
10110010101101     9     6.14837721034413 
10011101010101     9     6.149975635234388 
01010110111010     9     6.15325512459665 
11001001101110     9     6.153307674528358 
01101011100011     8     6.158688277071083 
11001111000100     8     6.160088577963351 
11110010001100     9     6.1605461551728595 
01111001010011     9     6.160744279170847 
00011101101111     9     6.165277914499218 
10111010100100     8     6.166937292446418 
11101000100111     9     6.167303620078743 
11010101001011     9     6.168602856306581 
01110001111001     9     6.174210777521371 
10011101100011     8     6.174993993580139 
10001111011010     9     6.177384955885384 
01011101001110     9     6.177446859327945 
00101110011111     10     6.181664822354841 
10010010111111     10     6.186183560529719 
11011101000010     8     6.187162938408869 
10101110010011     9     6.191380901435767 
01111100000111     9     6.191442804878327 
01111001110000     8     6.1927708596236615 
01100110110110     9     6.197998229875901 
11010010011110     10     6.198352505358448 
11010101101000     8     6.200629436759396 
10011010110110     9     6.204743642632004 
10100110111001     9     6.204847399786293 
01110100101101     9     6.204909303228853 
10110001101110     9     6.206198730518514 
10110111000100     8     6.212979633953506 
11100101000111     9     6.213345961585833 
00101110111100     9     6.2136914028076555 
11110100100001     8     6.214625382309777 
11100110011000     9     6.217016344615023 
10101110110000     8     6.223407481888581 
01111100100100     8     6.223469385331142 
11000110110101     9     6.2253573720498485 
10101101001101     9     6.229039134517588 
00111100111010     9     6.240765763253173 
01110011001101     9     6.24139134098299 
01010100111111     10     6.242715653414442 
11100101100100     8     6.245372542038646 
11001110001011     9     6.246211267703273 
00111011100101     8     6.247782478256547 
10010111010110     9     6.250785984139095 
11110011000001     8     6.251107420063915 
01101010111001     9     6.251819188918064 
11010100110011     9     6.252431732495367 
01111011000100     8     6.259951423085277 
01011100110110     9     6.261275735516731 
10100101111010     9     6.262668919960677 
10001101011111     10     6.266845484703173 
10011100111001     9     6.268124905427123 
00111011011010     9     6.27724780100731 
11001110101000     8     6.278237848156087 
01010011011111     10     6.279197691168579 
11011100011000     9     6.280293850255851 
11000101110110     9     6.283178892224233 
10101010101110     9     6.283807141915206 
00011011110111     9     6.285588828442141 
10111000011110     10     6.285863144014972 
11010011010011     9     6.288913770249502 
01011011010110     9     6.297757773270868 
01100111011001     9     6.297861530425155 
10001101111100     9     6.2988720651559875 
10110110001011     9     6.299102323693428 
00101111110001     8     6.30425266769871 
10011011011001     9     6.30460694318126 
11100100011101     10     6.306476873432815 
00111110001110     9     6.307946326714792 
01101001111010     9     6.30964070909245 
01010011111100     9     6.311224271621394 
10101100110101     9     6.312868010706373 
01101111010000     8     6.316421612527441 
10111110000010     8     6.3176624057957165 
11010110000111     9     6.319612295956984 
11010011110000     8     6.320940350702317 
11101100010100     9     6.325036955535102 
01110010110101     10     6.325220217171776 
10100111001110     9     6.329849483422296 
10110110101000     9     6.331128904146243 
11100100101011     10     6.331495231778567 
10011110001101     9     6.33530546888874 
11001001111001     10     6.3369998512663965 
01101100101110     10     6.340339234799932 
01111010001011     9     6.3460741128252005 
10101011010101     9     6.34935004846051 
11101100100010     9     6.350055313880854 
11010110100100     9     6.351638876409798 
01001111101001     9     6.359083033966216 
01011101011001     9     6.361139036065983 
00101011101111     10     6.364652327725339 
00111001011111     10     6.366708329825102 
11001100101101     10     6.367698376973879 
11100011001011     9     6.367977269532704 
10010110111010     10     6.36893525433183 
10101011100011     9     6.374368406806262 
10111001010011     9     6.3764244089060265 
01101011001110     9     6.376821272554069 
01111010101000     9     6.378100693278015 
01110001110110     10     6.383041737346159 
11101011000010     8     6.386537351634992 
10110001111001     10     6.389890907256552 
10011101001110     9     6.393126989063124 
00111111000011     8     6.3985075916058465 
00111001111100     10     6.398734910277917 
11100011101000     9     6.400003849985517 
11110001011000     9     6.402059852085284 
11001011001101     9     6.404180414728016 
01101101010101     9     6.405882141345235 
10111100000111     9     6.407122934613507 
10111001110000     9     6.408450989358841 
11010001110101     10     6.4104008795201075 
00110111101001     9     6.411974089956375 
10100110110110     10     6.4136783596110805 
01011010111010     10     6.415907043463602 
10110100101101     10     6.420589432964034 
01110111001000     8     6.424143034785103 
00111111100000     8     6.430534172058661 
01101101100011     9     6.430900499690986 
11011001001011     9     6.4312547751735325 
01010111100101     9     6.432484062219928 
11110100001100     9     6.432758377792762 
11000011111010     10     6.437810200171106 
10111100100100     9     6.439149515066322 
01100010111111     11     6.442090066640566 
00010111111011     10     6.449780440141965 
11100010110011     10     6.45180614572149 
10110011001101     9     6.457071470718171 
10010100111111     11     6.458395783149622 
01101010110110     10     6.460650148742851 
01010111011010     9     6.4619493849706915 
11011001101000     9     6.463281355626347 
10101010111001     10     6.467499318653244 
01111000101101     10     6.467561222095806 
00011111110010     9     6.468340522244252 
11000110101110     10     6.4685087258785865 
11010100011110     10     6.470564727978353 
10111011000100     8     6.475631552820458 
01110110010011     9     6.475945330521074 
11101001000111     9     6.475997880452783 
10011100110110     10     6.47695586525191 
11111000100001     9     6.477277301176731 
11101010011000     9     6.479668263481974 
11001010110101     10     6.4880092909168 
11100001101101     10     6.4894643788033095 
00111110011001     9     6.4916385034528306 
00100111110111     10     6.494523545421214 
10010011011111     10     6.494877820903759 
01011000111111     11     6.505367572281394 
01100111010110     9     6.506692490249942 
01110110110000     9     6.507971910973889 
11101001100100     9     6.508024460905598 
01011110010101     9     6.512148475716386 
10011011010110     9     6.513437903006047 
